0 0.859072 0.120367
1 0.859072 0.142292
2 0.859072 0.144367
3 0.859072 0.157354
4 0.859072 0.211036
5 0.859072 0.17874
6 0.859072 0.212795
7 0.859072 0.256328
8 0.859411 0.229515
9 0.8597 0.258216
10 0.8597 0.284612
11 0.85976 0.250835
12 0.85984 0.247236
13 0.85984 0.245865
14 0.859848 0.277494
15 0.861759 0.285356
16 0.861759 0.228288
17 0.861759 0.232041
18 0.861759 0.249323
19 0.861759 0.286811
20 0.861759 0.321685
21 0.861759 0.30331
22 0.861769 0.293882
23 0.861769 0.320879
24 0.861769 0.353465
25 0.861769 0.346728
26 0.861769 0.357095
27 0.861769 0.394603
28 0.861769 0.383761
29 0.861769 0.41648
30 0.861769 0.442818
31 0.861769 0.479988
32 0.861769 0.540504
33 0.861769 0.496833
34 0.861769 0.477944
35 0.861769 0.475158
36 0.861769 0.522954
37 0.861874 0.484392
38 0.861874 0.544917
39 0.862294 0.541359
40 0.862294 0.576358
41 0.862294 0.598514
42 0.862294 0.586665
43 0.862294 0.588582
44 0.862294 0.590821
45 0.862294 0.623932
46 0.862294 0.62695
47 0.862294 0.632844
48 0.862294 0.604988
49 0.862294 0.618134
50 0.862294 0.623082
51 0.862294 0.637405
52 0.862294 0.693223
53 0.862294 0.684868
54 0.862294 0.679226
55 0.862294 0.682021
56 0.862326 0.675349
57 0.862326 0.67249
58 0.862326 0.677645
59 0.862326 0.688321
60 0.862326 0.710029
61 0.862326 0.705855
62 0.862326 0.686298
63 0.862326 0.69077
64 0.862516 0.716853
65 0.862516 0.730167
66 0.862516 0.721308
67 0.862516 0.736628
68 0.865283 0.730463
69 0.865283 0.746028
70 0.865283 0.738672
71 0.865283 0.73491
72 0.865283 0.744597
73 0.865283 0.760041
74 0.865283 0.776706
75 0.865283 0.761835
76 0.865283 0.750955
77 0.865283 0.726688
78 0.865283 0.745062
79 0.865283 0.774567
80 0.865283 0.776835
81 0.865283 0.80093
82 0.865283 0.788694
83 0.865283 0.765301
84 0.865283 0.750215
85 0.865283 0.763386
86 0.865283 0.758138
87 0.865283 0.770921
88 0.865283 0.762087
89 0.865283 0.772438
90 0.865283 0.762121
91 0.865283 0.756209
92 0.865283 0.765394
93 0.865283 0.748798
94 0.865283 0.75992
95 0.868476 0.77518
96 0.868476 0.782465
97 0.868476 0.772807
98 0.868476 0.78738
99 0.868476 0.782917
100 0.874384 0.777819
101 0.874384 0.745227
102 0.874384 0.741191
103 0.874384 0.763008
104 0.874384 0.774882
105 0.874384 0.797236
106 0.874384 0.799612
107 0.874384 0.805678
108 0.874384 0.802713
109 0.874384 0.783134
110 0.874384 0.807008
111 0.874384 0.803462
112 0.874384 0.801231
113 0.874384 0.799945
114 0.874384 0.793382
115 0.874384 0.802335
116 0.874384 0.786072
117 0.874384 0.789586
118 0.874384 0.804299
119 0.874384 0.800182
120 0.874384 0.81444
121 0.874384 0.793793
122 0.874514 0.803212
123 0.874514 0.822075
124 0.874514 0.838691
125 0.874514 0.834433
126 0.874514 0.833012
127 0.874514 0.836349
128 0.874547 0.831232
129 0.874547 0.835184
130 0.874547 0.828328
131 0.874736 0.836538
132 0.874736 0.840227
133 0.874736 0.832768
134 0.874736 0.842612
135 0.874736 0.849744
136 0.874736 0.850812
137 0.874736 0.85201
138 0.875171 0.853088
139 0.875171 0.853092
140 0.87592 0.853019
141 0.87592 0.85141
142 0.87592 0.853188
143 0.87592 0.85215
144 0.875927 0.852996
145 0.875927 0.844907
146 0.875927 0.845599
147 0.875927 0.845335
148 0.875927 0.850443
149 0.876018 0.848929
150 0.876018 0.853412
151 0.876018 0.851931
152 0.876018 0.850127
153 0.876018 0.850134
154 0.876018 0.850045
155 0.876018 0.850779
156 0.876018 0.852124
157 0.876018 0.849961
158 0.876018 0.850908
159 0.876051 0.850996
160 0.876051 0.850695
161 0.876163 0.851671
162 0.876163 0.85043
163 0.876163 0.853143
164 0.876163 0.856902
165 0.876163 0.85332
166 0.876163 0.850856
167 0.876163 0.849038
168 0.876163 0.845301
169 0.876163 0.847505
170 0.876163 0.848103
171 0.876163 0.851631
172 0.876163 0.848482
173 0.877986 0.852618
174 0.877986 0.849245
175 0.877986 0.851444
176 0.877986 0.852035
177 0.877986 0.85257
178 0.878379 0.853701
179 0.878379 0.853623
180 0.878379 0.85324
181 0.878379 0.852627
182 0.878379 0.853654
183 0.878379 0.850518
184 0.878379 0.855589
185 0.878379 0.856434
186 0.878379 0.855314
187 0.878379 0.854227
188 0.878379 0.852786
189 0.878379 0.853148
190 0.878379 0.852336
191 0.878379 0.854225
192 0.878379 0.851892
193 0.880336 0.85186
194 0.880336 0.850975
195 0.880336 0.851481
196 0.880336 0.852177
197 0.880336 0.851409
198 0.880382 0.851339
199 0.880382 0.853632
200 0.880382 0.851807
201 0.880397 0.846438
